age,workclass,fnlwgt,education,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39, State-gov,171482, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,>50K
38, Self-emp-not-inc,176657, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan,<=50K
43, Local-gov,269733, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States,<=50K
48, Private,93476, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,2001,40, United-States,<=50K
42, Private,190543, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States,>50K
41, Private,149102, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Poland,<=50K
53, Private,161691, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,35, United-States,<=50K
67, Private,236627, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,2, United-States,<=50K
42, Private,303388, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States,<=50K
22, Private,126822, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,60, United-States,<=50K
39, Private,111275, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
48, Self-emp-not-inc,139212, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
31, Private,507875,9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, United-States,<=50K
51, Private,133336, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,>50K
47, Private,223342, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,2174,0,40, England,<=50K
43, Local-gov,163434, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States,>50K
36, Private,225399, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,>50K
36, Private,152307, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
62, State-gov,265201, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
26, Self-emp-not-inc,201138, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,<=50K
43, Private,35910, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States,>50K
38, Private,301743, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States,<=50K
37, Private,49626, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,43, United-States,<=50K
54, Private,68684, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,<=50K
40, Local-gov,99679, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,>50K
48, Private,164964, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
61, Self-emp-not-inc,220342,7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,<=50K
40, Private,201734, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States,<=50K
28, Private,421967, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,60, United-States,>50K
37, Private,305379, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
37, Private,160035, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
36, Private,84306, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,50, United-States,<=50K
34, Local-gov,35683, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,10, United-States,<=50K
31, Self-emp-inc,117963, Doctorate, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,<=50K
35, Private,198841, Assoc-voc, Divorced, Tech-support, Own-child, White, Male,0,0,35, United-States,<=50K
44, Private,175935, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States,>50K
29, Private,330132, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States,<=50K
40, Private,188291, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
39, Private,179824, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,36, United-States,<=50K
32, Federal-gov,42900, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,>50K
30, Local-gov,27051, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
45, Private,281565, HS-grad, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,50, South,<=50K
42, Private,118212,9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
41, Private,37997,12th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,84, United-States,>50K
45, Private,341995, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,42, United-States,>50K
31, Private,260782, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1579,45, El-Salvador,<=50K
40, Private,356934, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,>50K
41, Private,168293, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,<=50K
56, Private,271795,11th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,49, United-States,<=50K
42, Local-gov,126319, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,>50K
20, Private,112847, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,<=50K
22, Private,134746,10th, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,<=50K
30, Private,211840, Some-college, Separated, Sales, Unmarried, Black, Female,0,0,16, United-States,<=50K
49, Private,181717, Assoc-voc, Separated, Prof-specialty, Own-child, White, Female,0,0,36, United-States,<=50K
20, Private,170800, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States,<=50K
23, Private,368739, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
22, State-gov,64292, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,43, United-States,<=50K
36, Private,179488, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Canada,<=50K
41, Private,190591, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,20, United-States,<=50K
31, Private,128591,9th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<=50K
31, Private,159737, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,58, United-States,<=50K
46, Self-emp-not-inc,140121, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States,<=50K
38, Federal-gov,161463, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,<=50K
36, Private,241998, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,>50K
28, Private,37359, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States,>50K
30, Private,110643, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,40, United-States,>50K
24, Private,181820, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,<=50K
33, Self-emp-not-inc,58702, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,3103,0,50, United-States,>50K
48, Private,155664, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,>50K
26, Private,137658, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,<=50K
23, Private,375871, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Mexico,<=50K
37, Self-emp-not-inc,203828, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,<=50K
60, Private,178050, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,38, United-States,<=50K
20, Private,122215, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,52, United-States,<=50K
24, Private,283613, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States,<=50K
42, Private,107762, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
44, Self-emp-inc,165815, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,96, United-States,<=50K
38, Local-gov,115076, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,>50K
31, Private,164569, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,48, United-States,<=50K
18, Private,182042,11th, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States,<=50K
62, Private,97017, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<=50K
27, Private,119793, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
50, Self-emp-not-inc,114117, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States,<=50K
24, Private,448026, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
37, Private,222450,5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,<=50K
36, State-gov,47570, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
41, Private,102332, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States,<=50K
32, Self-emp-inc,99309, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
25, Private,207875, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,<=50K
49, Federal-gov,118701, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,<=50K
31, Private,212235, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,<=50K
49, Local-gov,170846, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<=50K
57, State-gov,68830, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,<=50K
31, Federal-gov,142470, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States,<=50K
43, Private,104660, Masters, Widowed, Exec-managerial, Unmarried, White, Male,4934,0,40, United-States,>50K
46, Self-emp-inc,283004, Assoc-voc, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,63, Thailand,<=50K
51, Private,153486, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,<=50K
38, Federal-gov,338320, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States,>50K
30, Federal-gov,314310, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
40, Private,400061, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States,>50K
55, Federal-gov,169133, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,<=50K
30, Private,107793, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, United-States,>50K
40, Private,118001,10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,<=50K
19, Private,142219, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,<=50K
42, Local-gov,101593, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States,<=50K
37, Federal-gov,45937, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,>50K
38, Private,199816, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<=50K
24, Private,110371,12th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico,<=50K
31, Private,193132, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,42, United-States,<=50K
29, Private,199116, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico,<=50K
70, Private,89787, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States,<=50K
27, Local-gov,209109, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,<=50K
45, Private,343377, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
53, Self-emp-not-inc,240138, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,<=50K
43, Private,158926, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,50, South,<=50K
37, Self-emp-not-inc,353298, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States,>50K
34, Private,178615, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
29, Private,212102, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States,<=50K
90, Local-gov,214594,7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,2653,0,40, United-States,<=50K
36, Private,83089,5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Mexico,>50K
31, Self-emp-not-inc,80145, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
20, Private,121568, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,<=50K
32, Private,202729, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States,<=50K
52, Self-emp-not-inc,102346, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States,<=50K
36, Private,180667, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,60, United-States,>50K
36, Private,188972, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
55, Private,121912, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States,>50K
68, Private,217424, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,24, United-States,<=50K
20, Private,122346, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<=50K
51, State-gov,155594, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States,>50K
40, Private,110622, Prof-school, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines,<=50K
28, Private,148645, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
37, Private,208358, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
45, Self-emp-not-inc,34446, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,<=50K
32, Private,167990, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland,<=50K
41, Private,173858, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, China,<=50K
